Source,Target
StyloAbhi2,MahuaMoitra
malhijs,MahuaMoitra
scape1977,MahuaMoitra
Hell110Su,MahuaMoitra
ShreyaBanerj,MahuaMoitra
AdvPremAmir,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
Sk64123097,MahuaMoitra
Debayan13672240,MahuaMoitra
Somenat63100167,MamataOfficial
TejendraSarkar2,MamataOfficial
mas007asm,MamataOfficial
TheKarikala,MamataOfficial
Najibul_AITC,MamataOfficial
Firozkh46754379,MamataOfficial
JyotiPrasadBand,MamataOfficial
MAAHIRMURSHED2,MamataOfficial
PRALAYD40307548,MamataOfficial
RimiDey43117049,MamataOfficial
Shubham09172552,MamataOfficial
adityadagar84,MamataOfficial
NilimeshDas2,MamataOfficial
GopalNand7,MamataOfficial
SrinjoyMukher13,MamataOfficial
rajeevgoyal7,MamataOfficial
PronayRoyChowd1,MamataOfficial
RajaSar24703351,MamataOfficial
XTGODYT1,MamataOfficial
SouvikM99875820,MamataOfficial
Hasim993,MamataOfficial
DipSaha56596409,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
Saravananv_LPF,MamataOfficial
Daya04810639,MamataOfficial
SumanBasu1967,MamataOfficial
Saravananv_LPF,MamataOfficial
Saravananv_LPF,MamataOfficial
RahulSaysItLoud,MahuaMoitra
RajaCho06655764,MahuaMoitra
JunaidA4545,MahuaMoitra
harish_nayana,MahuaMoitra
LadyConstanz,MahuaMoitra
JabbarS47053577,MahuaMoitra
Sujoy011,MahuaMoitra
ThomasKadaplac2,MahuaMoitra
FarukMa79499879,MahuaMoitra
PRASENJ88493509,MahuaMoitra
navodit29,MahuaMoitra
AprajitaParmar,MahuaMoitra
AjayKum26534771,MahuaMoitra
hassan__jam,MahuaMoitra
Tam85927918,MahuaMoitra
in_mohit,MahuaMoitra
BrokenBridge9,MahuaMoitra
DeePra6,MahuaMoitra
AlokJai85423002,MahuaMoitra
Sankalp88305164,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
FarukMa79499879,MahuaMoitra
mutkarsh33,MahuaMoitra
_LyadhkhorBong_,MahuaMoitra
MirShareef,MahuaMoitra
Pur_Ozukum,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
RedPencil20,MahuaMoitra
Nandita35193822,MahuaMoitra
RajaCho06655764,MahuaMoitra
FarukMa79499879,MahuaMoitra
RakeshMahnot,MahuaMoitra
keertyk,MahuaMoitra
RajenderTippar1,MahuaMoitra
scape1977,MahuaMoitra
NasirHu37125332,MahuaMoitra
PotaiGanguly,MahuaMoitra
TapanPolley8,MahuaMoitra
SatyakiSengupt8,MahuaMoitra
ANIRBAN60273768,MahuaMoitra
AmerAhm62587654,MahuaMoitra
SarkarParizat,MahuaMoitra
RabiulI44908091,MahuaMoitra
debopriyo_seal,MahuaMoitra
faheem_mohammad,MahuaMoitra
sajit216,MahuaMoitra
Patki1952,MahuaMoitra
nictthowrah,MahuaMoitra
joBeeGeorgeous,MahuaMoitra
AbdulHa09352940,MahuaMoitra
shantandrak,MahuaMoitra
Jasbirgrewal14,MahuaMoitra
hassanjuly,MahuaMoitra
K_bhullar24,MahuaMoitra
rajeshraja2018,MahuaMoitra
TejendraSarkar2,MamataOfficial
Najibul_AITC,MamataOfficial
KarwasraPurnima,MamataOfficial
MANASKU20832554,MamataOfficial
ShreyaBanerj,MamataOfficial
Babitaji234,MamataOfficial
its_rjrupesh,MamataOfficial
MISTARULSK15,MamataOfficial
DrSubhachatto,MamataOfficial
Hasim993,MamataOfficial
Mohamme72752965,MahuaMoitra
gousiya786,MahuaMoitra
8794921e70374d4,MahuaMoitra
rayalaratnam,MahuaMoitra
Samriz17,MahuaMoitra
375rahul,MahuaMoitra
ParmLehal,MahuaMoitra
DivyaChandron,MahuaMoitra
parekh_time,MahuaMoitra
monu1009,MahuaMoitra
TejendraSarkar2,MamataOfficial
SarupSk78632361,MamataOfficial
Firozkh46754379,MamataOfficial
Najibul_AITC,MamataOfficial
KarwasraPurnima,MamataOfficial
MANASKU20832554,MamataOfficial
Marshmel777,MamataOfficial
Prahlad68650157,MamataOfficial
JamaderSaker,MamataOfficial
Babitaji234,MamataOfficial
iamnowayfunnyy,BJP4Bengal
Bunny_I_,BJP4Bengal
tweeterrant,BJP4Bengal
goutamm34930853,BJP4Bengal
Satyend27833159,BJP4Bengal
biswas_sonet,BJP4Bengal
dhanaamechsit73,BJP4Bengal
GOBINDA02904938,BJP4Bengal
Prasant49947904,BJP4Bengal
AnjanaPaira,BJP4Bengal
Somenat63100167,MamataOfficial
TejendraSarkar2,MamataOfficial
RajaSar24703351,MamataOfficial
bengpengg,MamataOfficial
MLASabina,MamataOfficial
mas007asm,MamataOfficial
SanuwarKhan18,MamataOfficial
Najibul_AITC,MamataOfficial
PronayRoyChowd1,MamataOfficial
Snehasi08781908,MamataOfficial
MrHarkeshKuma12,MamataOfficial
Shubham09172552,MamataOfficial
MANASKU20832554,MamataOfficial
Yoonseon12,MamataOfficial
adityadagar84,MamataOfficial
aadnankhanyumkh,MamataOfficial
AakashYadu2,MamataOfficial
TahaAnw94587473,MamataOfficial
RajaSighaiya1,MamataOfficial
ashish_bhunia,MahuaMoitra
VikramR48535938,MahuaMoitra
JuelMolla7,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
sentsumanu,MahuaMoitra
tmadhusudan2001,MahuaMoitra
Reshma_nooren,MahuaMoitra
Gantantrafound1,MahuaMoitra
berojagarINDIAN,MahuaMoitra
MK82231906,MahuaMoitra
SankarB75925284,MahuaMoitra
mdaslam48365235,MahuaMoitra
rinRalte_,MahuaMoitra
AircelHamid,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
ShemeerMelethil,MahuaMoitra
mehergardhBaloc,MahuaMoitra
Nazeemahmed07,MahuaMoitra
ArshadAmeen19,MahuaMoitra
ashish_bhunia,MahuaMoitra
VikramR48535938,MahuaMoitra
JuelMolla7,MahuaMoitra
anibanerji,MahuaMoitra
mohammednauman9,MahuaMoitra
MeghnaS25881954,MahuaMoitra
sentsumanu,MahuaMoitra
its_rjrupesh,MamataOfficial
Subhasi83803995,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
AbdulHa09352940,MamataOfficial
UttamPa62475182,MamataOfficial
TulikaG290496,MamataOfficial
GulaabJa,MamataOfficial
Hasim993,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
DeepakPatrewal,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
pratipbanerjee2,MamataOfficial
MdGMAnsari,MamataOfficial
RajeevK85481947,MamataOfficial
mustafa52953906,MamataOfficial
GhatakSandip,MamataOfficial
Roadkin93909975,MahuaMoitra
Subrata88347222,MahuaMoitra
venitasjf1,MahuaMoitra
Sparklemind1,MahuaMoitra
ashish_bhunia,MahuaMoitra
laly_randolf,MahuaMoitra
sukesh1968,MahuaMoitra
rsgdkl,MahuaMoitra
VikramR48535938,MahuaMoitra
okmansai,MahuaMoitra
BabaAsaram,MamataOfficial
Somenat63100167,MamataOfficial
RajaSar24703351,MamataOfficial
MLASabina,MamataOfficial
RanitChowdhur18,MamataOfficial
iamonlyabhik,MamataOfficial
mas007asm,MamataOfficial
RihanCh88822975,MamataOfficial
Najibul_AITC,MamataOfficial
riyazahmad6828,MahuaMoitra
AbhiKanabar1,MahuaMoitra
richa_reyya,MahuaMoitra
Siddharthrao786,MahuaMoitra
Mansabd45318452,MahuaMoitra
WasimAk62695513,MahuaMoitra
roopashrisinha1,MahuaMoitra
AnasuyaBarik,MahuaMoitra
antidotes07,MahuaMoitra
voidabletweets,MahuaMoitra
Rajeevc38207027,MahuaMoitra
pushpa858,MahuaMoitra
nandini1112,MahuaMoitra
FarukMa79499879,MahuaMoitra
RakeshMahnot,MahuaMoitra
simxiiety,MahuaMoitra
scape1977,MahuaMoitra
Manasi45076500,MahuaMoitra
Arpanjotkaur5,MahuaMoitra
skp__2016,MahuaMoitra
Vandana_ya,MahuaMoitra
BAtamnirbhar,MahuaMoitra
SamBotelho3,MahuaMoitra
monanspeaks,MahuaMoitra
ameltak,MahuaMoitra
Samrat63997071,MahuaMoitra
Ahmad_sNazish,MahuaMoitra
Yogendr46520527,MahuaMoitra
AbdulHa09352940,MahuaMoitra
Arindeep3,MahuaMoitra
musthu001,MahuaMoitra
MdAfsharAlam8,MahuaMoitra
iftek,MahuaMoitra
AsbheTohDidie,MahuaMoitra
Nandita35193822,MahuaMoitra
gowthamsar,MahuaMoitra
Satyalap_Tweets,MahuaMoitra
UttamPa62475182,MahuaMoitra
nanda_basab,derekobrienmp
rdhirendra1,derekobrienmp
IceSooper,derekobrienmp
jackieChakrabo4,derekobrienmp
kumar_gaurav28,derekobrienmp
5624114,derekobrienmp
Sirajdeen52439,derekobrienmp
MonjurAlahi12,derekobrienmp
Colin1Benjamin,derekobrienmp
TUluberia,derekobrienmp
malhijs,MahuaMoitra
FarukMa79499879,MahuaMoitra
scape1977,MahuaMoitra
rajesh969414,MahuaMoitra
Davinde03515988,MahuaMoitra
Patki1952,MahuaMoitra
Hell110Su,MahuaMoitra
Shanooz_1,MahuaMoitra
TN78_,MahuaMoitra
GuruLeaks,MahuaMoitra
venitasjf1,MahuaMoitra
AbdulalimSard16,MahuaMoitra
VikramR48535938,MahuaMoitra
mujahid16653096,MahuaMoitra
mutkarsh33,MahuaMoitra
Subrata78143180,MahuaMoitra
VikramR48535938,MahuaMoitra
okmansai,MahuaMoitra
skgayen,MahuaMoitra
FarukMa79499879,MahuaMoitra
riyazahmad6828,MahuaMoitra
AbhiKanabar1,MahuaMoitra
ritadhi,MahuaMoitra
AloshV,MahuaMoitra
SayakRoyChowdh3,MahuaMoitra
Guneet67411141,MahuaMoitra
bengali_boss,MahuaMoitra
philipose_sam,MahuaMoitra
AbhiKanabar1,MahuaMoitra
SayakRoyChowdh3,MahuaMoitra
MohammedIfthe15,MahuaMoitra
SanjayKrYadav,MahuaMoitra
praind,MahuaMoitra
KrishK_Goswami,MahuaMoitra
joerave,MahuaMoitra
surjitsingh1310,MahuaMoitra
Laddo00460874,MahuaMoitra
shells_n_petals,MahuaMoitra
mdaslam48365235,MahuaMoitra
subhankardas871,MahuaMoitra
Patriot26621988,MahuaMoitra
notcoteriegang,MahuaMoitra
aapsur,MahuaMoitra
Hajra55905128,MahuaMoitra
nasirkureshi,MahuaMoitra
Yogendr46520527,MahuaMoitra
SawoodHussain3,MahuaMoitra
sirajudeen7,MahuaMoitra
Sushila_singh_1,SitaramYechury
Morality4All,SitaramYechury
Aafyreen,SitaramYechury
kkawasthi28,SitaramYechury
avijitmitra56,SitaramYechury
muthu38337,SitaramYechury
prithviv30,SitaramYechury
milaneese,SitaramYechury
IndianCrying,MahuaMoitra
anjum2630,MahuaMoitra
BAtamnirbhar,MahuaMoitra
AnkurGa73813071,MahuaMoitra
Samrat63997071,MahuaMoitra
AbdulHa09352940,MahuaMoitra
GautamFoujdar4,MahuaMoitra
Priwadarshi,MahuaMoitra
ThelmaLobo_ed,MahuaMoitra
kunju7103,MahuaMoitra
IceSooper,MahuaMoitra
PriyankushGhos3,MahuaMoitra
Najibul_AITC,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
debopriyo_seal,MahuaMoitra
bakrawala_zaid,MahuaMoitra
roopashrisinha1,MahuaMoitra
Kamalde16673612,MahuaMoitra
vikas19783,MahuaMoitra
immazharkhan,MahuaMoitra
rishabhram,MahuaMoitra
bakrawala_zaid,MahuaMoitra
apekshabhatia11,MahuaMoitra
arifms1971,MahuaMoitra
begumpuraseeker,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
FarukMa79499879,MahuaMoitra
smartgeek0001,MahuaMoitra
mani24sjcpl,MahuaMoitra
Ashwin41503194,MahuaMoitra
Abhilash_Fasul,MahuaMoitra
gousiya786,MahuaMoitra
RizviSalim,MahuaMoitra
nonymous_i,MahuaMoitra
ParmLehal,MahuaMoitra
monu1009,MahuaMoitra
ThelmaLobo_ed,MahuaMoitra
FarukMa79499879,MahuaMoitra
ashish_bhunia,MahuaMoitra
UMarotrao,MahuaMoitra
Subrata78143180,MahuaMoitra
VikramR48535938,MahuaMoitra
SabariDeeps,MahuaMoitra
tweeting_syd,MahuaMoitra
Pradyut35160294,MahuaMoitra
TKrishnaKishore,MahuaMoitra
Iam_Machu,MahuaMoitra
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
ashish_bhunia,MahuaMoitra
VikramR48535938,MahuaMoitra
okmansai,MahuaMoitra
Pradyut35160294,MahuaMoitra
JuelMolla7,MahuaMoitra
warrior1san,MahuaMoitra
Rahul_SRKians,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
shahrk13,MamataOfficial
MikeShahRukh,MamataOfficial
santuaitc,MamataOfficial
JyotiChowdhur17,MamataOfficial
saurabh555556,MahuaMoitra
balamurugangv,MahuaMoitra
FarukMa79499879,MahuaMoitra
riyazahmad6828,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
BAtamnirbhar,MahuaMoitra
indranilpaul1,MahuaMoitra
Guneet67411141,MahuaMoitra
vinaytomar125,MahuaMoitra
malhijs,MahuaMoitra
KevinPi40740532,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
vrm_abhinav,MahuaMoitra
saisresth_das,MahuaMoitra
DeepjoyBiswas3,MahuaMoitra
venitasjf1,MahuaMoitra
Salujasanket1,MahuaMoitra
BhaskaranSajit,MahuaMoitra
sajit216,MahuaMoitra
Patki1952,MahuaMoitra
iScitaramSays,MahuaMoitra
PankajNarpal,MahuaMoitra
AbdulHa09352940,MahuaMoitra
FarukMa79499879,MahuaMoitra
VikramR48535938,MahuaMoitra
sukesh1968,MahuaMoitra
VikramR48535938,MahuaMoitra
chiminsshi___,MahuaMoitra
Azgar22993776,MahuaMoitra
Asvak4,MahuaMoitra
okmansai,MahuaMoitra
Shaikh3Sarukh,MahuaMoitra
GoutamDass,MahuaMoitra
mdaslam48365235,MahuaMoitra
SaleemPatel1984,MahuaMoitra
samjebadurai,MahuaMoitra
AircelHamid,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
ShemeerMelethil,MahuaMoitra
riyazahmad6828,MahuaMoitra
SawoodHussain3,MahuaMoitra
sirajudeen7,MahuaMoitra
Najibul_AITC,MamataOfficial
Hasim993,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
MdArifA43140355,MamataOfficial
UttamPa62475182,MamataOfficial
TulikaG290496,MamataOfficial
GulaabJa,MamataOfficial
JyotiChowdhur17,MamataOfficial
GulaabJa,MamataOfficial
PRASENJ88493509,MahuaMoitra
D7349181464,MahuaMoitra
IndianCrying,MahuaMoitra
MANINDR28367092,MahuaMoitra
iamrahimkhan1,MahuaMoitra
Vishesh12feb,MahuaMoitra
an_leg,MahuaMoitra
stockmaster21,MahuaMoitra
bapibar06451701,DilipGhoshBJP
KarmakarSsubhas,DilipGhoshBJP
SwapanKumarMai7,DilipGhoshBJP
UttamJa43722733,DilipGhoshBJP
DilipKu46650262,DilipGhoshBJP
BadalAcharya7,DilipGhoshBJP
Debabra33261079,DilipGhoshBJP
ShibuPaul100,DilipGhoshBJP
Subhank48345680,DilipGhoshBJP
Maheswa38232522,DilipGhoshBJP
RealChowkidar,MahuaMoitra
musthu001,MahuaMoitra
RisingSun80,MahuaMoitra
kunju7103,MahuaMoitra
MdGMAnsari,MahuaMoitra
MunmunMukhrje,MahuaMoitra
grewalpreet1993,MahuaMoitra
AdityaMaity50,MahuaMoitra
fien_the,MahuaMoitra
GreensBlr,MahuaMoitra
IndianCrying,MahuaMoitra
Titir01754174,MahuaMoitra
BAtamnirbhar,MahuaMoitra
ZvSyedr,MahuaMoitra
Samrat63997071,MahuaMoitra
mohanajik,MahuaMoitra
OpenMarketingTV,MahuaMoitra
mad_arvind,MahuaMoitra
drnitinz,MahuaMoitra
surendrakar3,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
VAPUN,MahuaMoitra
aniksr93,MahuaMoitra
nicky_mocker124,MahuaMoitra
atialatif10,MahuaMoitra
Melody72127549,MamataOfficial
RajGurj11384380,MamataOfficial
kosmos2503,MamataOfficial
Pawan_BJPsevak,MamataOfficial
gi563824031,MamataOfficial
Irshads25743639,MamataOfficial
Shubham09172552,MamataOfficial
Shreyashkhare7,MamataOfficial
Jashanp26510951,MamataOfficial
parvezpathan92,MamataOfficial
iik1981,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
khaitan_narayan,MahuaMoitra
JavedAh82778228,MahuaMoitra
pawanyadav8,MahuaMoitra
KRISHNA98815708,MahuaMoitra
mann_mandip,MahuaMoitra
Jayanta62385454,MahuaMoitra
Paloma_majumder,MahuaMoitra
Mansoorahmed06,MahuaMoitra
Preemasoza,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
RIPDaphneGalizi,MahuaMoitra
BAtamnirbhar,MahuaMoitra
shivrm60,MahuaMoitra
NanhaRaahi,MahuaMoitra
Sayeed09448485,MahuaMoitra
grover_gsg,MahuaMoitra
scape1977,MahuaMoitra
Hell110Su,MahuaMoitra
ShreyaBanerj,MahuaMoitra
MohdFursan,MahuaMoitra
AdvPremAmir,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
Sk64123097,MahuaMoitra
Satyend44040843,MahuaMoitra
BAGBULMONDAL19,MahuaMoitra
Somenat63100167,MamataOfficial
TejendraSarkar2,MamataOfficial
sumithazra19,MamataOfficial
mas007asm,MamataOfficial
Najibul_AITC,MamataOfficial
Snehasi08781908,MamataOfficial
Firozkh46754379,MamataOfficial
JyotiPrasadBand,MamataOfficial
MAAHIRMURSHED2,MamataOfficial
PRALAYD40307548,MamataOfficial
mullaebrahim,derekobrienmp
Directtalk18,derekobrienmp
ABUBAKK74084255,derekobrienmp
euclid_hm,derekobrienmp
BhaktSlayer4,derekobrienmp
faiazahmed,derekobrienmp
mshoyabkhan,derekobrienmp
Crazybakchod,derekobrienmp
Deep4IND,derekobrienmp
SudipGi51470351,derekobrienmp
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
jadeveloper,MahuaMoitra
PuneetSambhal,MahuaMoitra
mdshamim__,MahuaMoitra
YaminiKKanojia,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
BiplabBagchi7,MahuaMoitra
AbuThahir_Firas,MahuaMoitra
OfExtempore,MahuaMoitra
dreammail4u,MahuaMoitra
PRASENJ88493509,MahuaMoitra
husaineco,MahuaMoitra
iScitaramSays,MahuaMoitra
Ast4life1,MahuaMoitra
AprajitaParmar,MahuaMoitra
Mansoorahmed06,MahuaMoitra
GARIMA_SAROJ,MahuaMoitra
akankshahahaha5,MahuaMoitra
BMKTM,MahuaMoitra
KehnanM,MahuaMoitra
Sukhjinder_riar,MahuaMoitra
KiranJangaa,MahuaMoitra
ChelinNaidu,MahuaMoitra
FarukMa79499879,MahuaMoitra
hermen2908,MahuaMoitra
shiv_k_deol,MahuaMoitra
qtdiya,MahuaMoitra
faptascreep,MahuaMoitra
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
IndianCrying,MahuaMoitra
laly_randolf,MahuaMoitra
VikramR48535938,MahuaMoitra
sukesh1968,MahuaMoitra
rsgdkl,MahuaMoitra
Subrata78143180,MahuaMoitra
itsme260799,MahuaMoitra
AtUtmost,MahuaMoitra
Kumar78212299,MahuaMoitra
IsabelKishan,MahuaMoitra
NasirHu37125332,MahuaMoitra
Mahua_Moitra_F,MahuaMoitra
JunnuRaviKumar,MahuaMoitra
TapanPolley8,MahuaMoitra
Ertugru64427439,MahuaMoitra
LexiconServices,MahuaMoitra
Najibul_AITC,MahuaMoitra
SaptarshiAcha10,MahuaMoitra
shivamthombare2,MahuaMoitra
yashazaad,MahuaMoitra
Najibul_AITC,MahuaMoitra
mir_mitu,MahuaMoitra
JamaderSaker,MahuaMoitra
Thesamiran21,MahuaMoitra
bakrawala_zaid,MahuaMoitra
ROBINANSARI18,MahuaMoitra
JishuSinghaOFCL,MahuaMoitra
TusharBarchiwal,MamataOfficial
AmanLam34696623,MamataOfficial
Ankur93737950,MamataOfficial
SoumenSamui11,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
JyotiChowdhur17,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
PanaraRupal,MamataOfficial
subhajitdas2co1,MamataOfficial
Palakkkk__,MamataOfficial
Hell110Su,MahuaMoitra
BadmashJimmy,MahuaMoitra
Congress_Army,MahuaMoitra
iamsagar_oy,MahuaMoitra
Najibul_AITC,MahuaMoitra
debopriyo_seal,MahuaMoitra
SomaGho92452937,MahuaMoitra
mdhasibbox,MahuaMoitra
hili_bjp,MahuaMoitra
RitenduB,MahuaMoitra
aesapallava,SitaramYechury
Ranjeet73211149,SitaramYechury
chelsabu,SitaramYechury
Sayeed09448485,SitaramYechury
cpimalandur,SitaramYechury
inderpratap111,SitaramYechury
vzm_sfi,SitaramYechury
Arkaprava_Dutta,SitaramYechury
Shubham09172552,MamataOfficial
adityadagar84,MamataOfficial
Suvajitpaul23,MamataOfficial
NilimeshDas2,MamataOfficial
tweet_logical,MamataOfficial
mpmanasofficial,MamataOfficial
JoydipM48864648,MamataOfficial
AshisBhunia19,MamataOfficial
rajeevgoyal7,MamataOfficial
PronayRoyChowd1,MamataOfficial
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
SUDHAChaudhry7,MahuaMoitra
a_mitgrover,MahuaMoitra
exclusive_arun,MahuaMoitra
Shailendransb,MahuaMoitra
faheem_iam,MahuaMoitra
ronakmalhotra13,MahuaMoitra
sadda_haq13,MahuaMoitra
BiplabBagchi7,MahuaMoitra
SciPhile88,MahuaMoitra
poloRamky,MahuaMoitra
helpless_indian,MahuaMoitra
GulaabJa,MahuaMoitra
Singh10tar,MahuaMoitra
DaiyanMustafa,MahuaMoitra
Ramanimsd1,MahuaMoitra
ShreyaBanerj,MahuaMoitra
Murthy547,MahuaMoitra
gurpree51786453,MahuaMoitra
Sukhjinder_riar,MahuaMoitra
sbhavadeen,MahuaMoitra
12ARMY,MahuaMoitra
Najibul_AITC,MamataOfficial
TonySta48227076,MamataOfficial
Subhasi83803995,MamataOfficial
its_rjrupesh,MamataOfficial
Hasim993,MamataOfficial
JamaderSaker,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
UttamPa62475182,MamataOfficial
TulikaG290496,MamataOfficial
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
harish_nayana,MahuaMoitra
ZahidJagirdar,MahuaMoitra
Bhushan99093387,MahuaMoitra
ShankarJyotiBh3,MahuaMoitra
SahilAl84509350,MahuaMoitra
taylor131248,MahuaMoitra
FarukMa79499879,MahuaMoitra
ashish_bhunia,MahuaMoitra
berojagarINDIAN,MahuaMoitra
VikramR48535938,MahuaMoitra
JuelMolla7,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
subhajitdas2co1,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
basupartha,MahuaMoitra
dinipc,MahuaMoitra
DeepakP34486428,MahuaMoitra
Sunnyma61819719,MahuaMoitra
IndianCrying,MahuaMoitra
Titir01754174,MahuaMoitra
BAtamnirbhar,MahuaMoitra
Samrat63997071,MahuaMoitra
AdvPremAmir,MahuaMoitra
AbdulHa09352940,MahuaMoitra
_AnanyaBanerjee,MahuaMoitra
PRASENJ88493509,MahuaMoitra
CherianRoshan,MahuaMoitra
SJHepsi,MahuaMoitra
subham88790777,MahuaMoitra
D7349181464,MahuaMoitra
SaptarashmiB,MahuaMoitra
ablemathew17,MahuaMoitra
GLokesh22,MahuaMoitra
Rakeshk54452475,MahuaMoitra
BabaAsaram,MamataOfficial
Somenat63100167,MamataOfficial
Souravghos1,MamataOfficial
RajaSar24703351,MamataOfficial
3kA6601NxLYwaRg,MamataOfficial
MLASabina,MamataOfficial
iamonlyabhik,MamataOfficial
eshani_gita,MamataOfficial
Najibul_AITC,MamataOfficial
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
NimaTsheringS19,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
Mukesh54867769,MamataOfficial
MalayMah,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
JyotiChowdhur17,MamataOfficial
AprajitaParmar,MahuaMoitra
AlokJai85423002,MahuaMoitra
IndianCrying,MahuaMoitra
dipayandas1980,MahuaMoitra
Mansimr46260982,MahuaMoitra
sumanvdeshpande,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
BAtamnirbhar,MahuaMoitra
mainkuin,MahuaMoitra
FarukMa79499879,MahuaMoitra
PothulaSai1,MahuaMoitra
scape1977,MahuaMoitra
Joji25623035,MahuaMoitra
rajesh969414,MahuaMoitra
Davinde03515988,MahuaMoitra
Patki1952,MahuaMoitra
Hell110Su,MahuaMoitra
hizo_mizo,MahuaMoitra
Hasim993,MamataOfficial
SHAIKABDULZAHEE,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
AbdurRafiqLask2,MamataOfficial
MdGMAnsari,MamataOfficial
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
PuneetSambhal,MahuaMoitra
helpless_indian,MahuaMoitra
yoshourya,MahuaMoitra
Facts_chek,MahuaMoitra
mutkarsh33,MahuaMoitra
Imran82084286,MahuaMoitra
shivamthombare2,MahuaMoitra
MilanB88,MahuaMoitra
Mahadeb64636868,MahuaMoitra
DrGurPratapSin1,MahuaMoitra
SudhirKalyane,MahuaMoitra
RajjakMiah12,MahuaMoitra
an_leg,MahuaMoitra
Mansimr46260982,MahuaMoitra
Titir01754174,MahuaMoitra
BAtamnirbhar,MahuaMoitra
Samrat63997071,MahuaMoitra
SoniaKa96840855,MahuaMoitra
AbdulHa09352940,MahuaMoitra
MeIindaMay30,MahuaMoitra
AwasthiOk,MahuaMoitra
AircelHamid,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
ParaRjs,MahuaMoitra
BhaskaranSajit,MahuaMoitra
SaleemPatel1984,MahuaMoitra
GenderWorkTech,MahuaMoitra
Patki1952,MahuaMoitra
iScitaramSays,MahuaMoitra
KumarAb39966181,MahuaMoitra
NSOOD6,MahuaMoitra
TrutweinB,MahuaMoitra
NaweedAzam,MahuaMoitra
Chef_arindam,MahuaMoitra
Mohamma63736999,MahuaMoitra
ashish_bhunia,MahuaMoitra
sajid_star7,MahuaMoitra
VikramR48535938,MahuaMoitra
Bhushan99093387,MahuaMoitra
adilahmd,MahuaMoitra
ichbinritika,MahuaMoitra
JuelMolla7,MahuaMoitra
Hasim993,MamataOfficial
MonjurAlahi12,MamataOfficial
ANIRBAN78369734,MamataOfficial
subhajitdas2co1,MamataOfficial
AtanuCh39722422,MamataOfficial
AbdulIkbal4,MamataOfficial
SantuDa05231580,MamataOfficial
ZiyaurRahaman15,MamataOfficial
PankajK97175390,MamataOfficial
